globaleventid,sqldate,monthyear,year,fractiondate,actor1code,actor1name,actor1countrycode,actor1knowngroupcode,actor1ethniccode,actor1religion1code,actor1religion2code,actor1type1code,actor1type2code,actor1type3code,actor2code,actor2name,actor2countrycode,actor2knowngroupcode,actor2ethniccode,actor2religion1code,actor2religion2code,actor2type1code,actor2type2code,actor2type3code,isrootevent,eventcode,eventbasecode,eventrootcode,quadclass,goldsteinscale,nummentions,numsources,numarticles,avgtone,actor1geo_type,actor1geo_fullname,actor1geo_countrycode,actor1geo_adm1code,actor1geo_lat,actor1geo_long,actor1geo_featureid,actor2geo_type,actor2geo_fullname,actor2geo_countrycode,actor2geo_adm1code,actor2geo_lat,actor2geo_long,actor2geo_featureid,actiongeo_type,actiongeo_fullname,actiongeo_countrycode,actiongeo_adm1code,actiongeo_lat,actiongeo_long,actiongeo_featureid,dateadded,sourceurl
1175879126,20240515,202405,2024,2024.3699,GOV,TOURISM MINIST,,,,,,GOV,,,ALB,ALBANIA,ALB,,,,,,,,1,010,010,01,1,0.0,8,2,8,1.84072536596023,4,"Durres, Qarku i Durresit, Albania",AL,AL42,41.3231,19.4414,-104591,4,"Durres, Qarku i Durresit, Albania",AL,AL42,41.3231,19.4414,-104591,4,"Durres, Qarku i Durresit, Albania",AL,AL42,41.3231,19.4414,-104591,20240515,https://www.independent.co.uk/travel/news-and-advice/albania-tui-holiday-summer-algeria-tourism-b2545372.html
1175886751,20240515,202405,2024,2024.3699,USA,NORTH CAROLINA,USA,,,,,,,,,,,,,,,,,,0,100,100,10,3,-5.0,3,3,3,-5.4324894514768,2,"South Carolina, United States",US,USSC,33.8191,-80.9066,SC,0,,,,,,,2,"South Carolina, United States",US,USSC,33.8191,-80.9066,SC,20240515,https://www.foxcarolina.com/2024/05/15/south-carolina-secrets-what-medical-board-doesnt-tell-you-about-problem-doctors/
1175895732,20240515,202405,2024,2024.3699,USA,THE US,USA,,,,,,,,CHN,CHINESE,CHN,,,,,,,,1,012,012,01,1,-0.4,1,1,1,-1.52091254752852,4,"Bombay, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,1,United States,US,US,39.828175,-98.5795,US,4,"Bombay, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,20240515,https://www.freepressjournal.in/education/indian-universities-unable-to-compete-with-global-counterparts-report
1175919671,20240515,202405,2024,2024.3699,GOV,FOREIGN MINIST,,,,,,GOV,,,LEG,PARLIAMENT,,,,,,LEG,,,0,036,036,03,1,4.0,6,1,6,-3.48837209302326,0,,GG,GG,,42,GG,4,"Brussels, Bruxelles-Capitale, Belgium",BE,BE11,50.8333,4.33333,-1955538,4,"Brussels, Bruxelles-Capitale, Belgium",BE,BE11,50.8333,4.33333,-1955538,20240515,http://www.baltictimes.com/georgian_leader_assures_baltic_ministers_she_will_veto__foreign_influence__law/
1175923607,20240515,202405,2024,2024.3699,IGOEUREEC,THE EUROPEAN UNION,EUR,EEC,,,,IGO,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,020,020,02,1,3.0,10,1,10,-2.21130221130221,1,United Kingdom,UK,UK,54,-4,UK,1,United Kingdom,UK,UK,54,-4,UK,1,United Kingdom,UK,UK,54,-4,UK,20240515,https://www.kmvt.com/2024/05/15/measles-is-only-plane-ride-away/
1175964934,20240515,202405,2024,2024.3699,EDU,STUDENT,,,,,,EDU,,,USA,WASHINGTON,USA,,,,,,,,1,042,042,04,1,1.9,10,1,10,-5.56792873051225,2,"Arkansas, United States",US,USAR,34.9513,-92.3809,AR,3,"Bryant High School, Arkansas, United States",US,USAR,34.5987,-92.4913,65945,3,"Bryant High School, Arkansas, United States",US,USAR,34.5987,-92.4913,65945,20240515,https://www.yahoo.com/news/former-bryant-high-school-teacher-203823240.html
1176032902,20240516,202405,2024,2024.3726,USA,UNITED STATES,USA,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,0,010,010,01,1,0.0,1,1,1,-2.58868648130393,4,"Belgorod, Belgorodskaya Oblast', Russia",RS,RS09,50.6107,36.5802,-2883930,4,"Belgorod, Belgorodskaya Oblast', Russia",RS,RS09,50.6107,36.5802,-2883930,4,"Belgorod, Belgorodskaya Oblast', Russia",RS,RS09,50.6107,36.5802,-2883930,20240516,https://balloon-juice.com/2024/05/15/war-for-ukraine-day-812-a-brief-wednesday-night-update/
1176039687,20240516,202405,2024,2024.3726,USA,WASHINGTON,USA,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,0,030,030,03,1,4.0,8,1,8,2.07667731629393,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,2,"Arkansas, United States",US,USAR,34.9513,-92.3809,AR,2,"Arkansas, United States",US,USAR,34.9513,-92.3809,AR,20240516,https://news.uark.edu/articles/70460/school-of-law-announces-2024-summer-public-service-fellows
1176072987,20240516,202405,2024,2024.3726,RUSGOV,RUSSIAN,RUS,,,,,GOV,,,CHNGOV,XI JINPING,CHN,,,,,GOV,,,1,051,051,05,1,3.4,6,1,6,-1.05960264900663,1,Ukraine,UP,UP,49,32,UP,1,Ukraine,UP,UP,49,32,UP,1,Ukraine,UP,UP,49,32,UP,20240516,https://news.sky.com/story/putin-thanks-xi-for-his-efforts-to-resolve-ukraine-conflict-as-the-good-friends-bolster-china-russia-ties-13136924
1176081515,20240516,202405,2024,2024.3726,RUS,RUSSIA,RUS,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,013,013,01,1,0.4,1,1,1,2.08333333333333,1,United States,US,US,39.828175,-98.5795,US,1,United States,US,US,39.828175,-98.5795,US,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20240516,https://www.swissinfo.ch/eng/xi-lauds-china-russia-ties-as-putin-arrives-in-beijing/77657234
1176103454,20240516,202405,2024,2024.3726,LEG,LEGISLATURE,,,,,,LEG,,,USAGOV,UNITED STATES,USA,,,,,GOV,,,1,010,010,01,1,0.0,4,1,4,-0.73937153419593,2,"Massachusetts, United States",US,USMA,42.2373,-71.5314,MA,2,"Massachusetts, United States",US,USMA,42.2373,-71.5314,MA,2,"Massachusetts, United States",US,USMA,42.2373,-71.5314,MA,20240516,https://www.berkshireeagle.com/news/local/top-massachusetts-housing-official-visits-berkshires-to-get-input-on-policy/article_78f0cf52-1307-11ef-aa5c-b33ae4cb0b37.html
1176115956,20240516,202405,2024,2024.3726,LAB,WORKER,,,,,,LAB,,,CAN,ONTARIO,CAN,,,,,,,,0,050,050,05,1,3.5,1,1,1,-1.59833217512161,4,"Toronto, Ontario, Canada",CA,CA08,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,43.6667,-79.4167,-574890,4,"Quebec, Quebec, Canada",CA,CA10,47.5,-72,-571850,20240516,https://www.theepochtimes.com/world/analysis-rising-use-of-notwithstanding-clause-brute-political-force-or-reasonable-response-to-overreaching-courts-5649981
1176118132,20240516,202405,2024,2024.3726,USA,UNITED STATES,USA,,,,,,,,COP,POLICE,,,,,,COP,,,1,060,060,06,2,6.0,4,1,4,-8.75656742556918,3,"Evangeline Parish, Louisiana, United States",US,USLA,30.7335,-92.3835,558551,3,"Allen Parish, Louisiana, United States",US,USLA,30.6502,-92.8001,558397,3,"Allen Parish, Louisiana, United States",US,USLA,30.6502,-92.8001,558397,20240516,https://www.westcentralsbest.com/todays_country_1057/news/ville-platte-man-arrested-after-carjacking-and-shooting/article_39e4379e-138a-11ef-9b6f-5762e6ccf703.html
1176118289,20240516,202405,2024,2024.3726,VAT,HOLY SEE,VAT,,,,,,,,PHL,PHILIPPINE,PHL,,,,,,,,1,173,173,17,4,-5.0,2,1,2,3.22085889570552,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Kampala, Kampala, Uganda",UG,UG37,0.315556,32.5656,-1728891,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20240516,https://www.offalyexpress.ie/news/local-news/1502507/former-curate-in-killaloe-diocese-appointed-as-nuncio-to-south-sudan.html
1176144139,20240516,202405,2024,2024.3726,PHL,PHILIPPINE,PHL,,,,,,,,,,,,,,,,,,0,0311,031,03,1,5.2,4,1,4,0.80482897384305,4,"Government Service Insurance System, Laguna, Philippines",RP,RP33,14.3517,121.042,10701987,0,,,,,,,4,"Government Service Insurance System, Laguna, Philippines",RP,RP33,14.3517,121.042,10701987,20240516,https://www.philstar.com/business/2024/05/17/2355649/recto-wants-pension-funds-buy-government-stake-sctex
1176146295,20240516,202405,2024,2024.3726,COP,POLICE,,,,,,COP,,,SPY,INTELLIGENCE,,,,,,SPY,,,1,173,173,17,4,-5.0,10,1,10,-9.13461538461538,0,,,,,,,0,,,,,,,0,,,,,,,20240516,https://www.intelligencer.ca:443/news/local-news/cornwall-police-charge-man-with-uttering-threats-5
1176148079,20240516,202405,2024,2024.3726,USAMED,REUTERS,USA,,,,,MED,,,SVKGOV,ROBERT FICO,SVK,,,,,GOV,,,1,193,193,19,4,-10.0,1,1,1,-7.87623066104079,1,Serbia,RI,RI,44,21,RI,1,Sweden,SW,SW,62,15,SW,1,Serbia,RI,RI,44,21,RI,20240516,https://www.moneycontrol.com/news/world/if-we-ignore-this-threat-how-dastardly-shooting-of-slovak-pm-has-rattled-europe-12724220.html
1176150597,20240516,202405,2024,2024.3726,UAF,ARMED MEN,,,,,,UAF,,,,,,,,,,,,,0,041,041,04,1,1.0,6,2,6,-5.95759700111971,4,"Karimama, Alibori, Benin",BN,BN07,12.0691,3.18405,-1334168,0,,,,,,,4,"Karimama, Alibori, Benin",BN,BN07,12.0691,3.18405,-1334168,20240516,https://www.spacewar.com/afp/240516154632.u5xz7fra.html
1176159260,20240516,202405,2024,2024.3726,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,1,073,073,07,2,7.4,30,3,30,9.41365931062558,1,South Korea,KS,KS,37,127.5,KS,0,,,,,,,1,South Korea,KS,KS,37,127.5,KS,20240516,http://www.restaurantmagazine.com/bb-q-chicken-celebrates-guests-and-gatherings-with-special-savings-in-second-half-of-may/
1176163037,20240516,202405,2024,2024.3726,USALEG,UNITED STATES,USA,,,,,LEG,,,USA,UNITED STATES,USA,,,,,,,,1,043,043,04,1,2.8,10,5,10,0.176991919367452,2,"North Carolina, United States",US,USNC,35.6411,-79.8431,NC,3,"Charlotte, North Carolina, United States",US,USNC,35.2271,-80.8431,1019610,2,"North Carolina, United States",US,USNC,35.6411,-79.8431,NC,20240516,https://www.yahoo.com/news/rev-billy-graham-immortalized-temporally-171421606.html
1176177793,20240516,202405,2024,2024.3726,IGOEUREEC,THE EU,EUR,EEC,,,,IGO,,,GRC,GREEK,GRC,,,,,,,,1,090,090,09,2,-2.0,6,2,6,-8.60040340654415,4,"Kalamata, Perifereia Peloponnisou, Greece",GR,GR62,37.0389,22.1142,-818342,1,Italy,IT,IT,42.833333,12.833333,IT,4,"Kalamata, Perifereia Peloponnisou, Greece",GR,GR62,37.0389,22.1142,-818342,20240516,https://www.barrons.com/news/greece-migrant-boat-disaster-suspects-are-scapegoats-lawyers-say-58bc9f6b
1176190235,20240516,202405,2024,2024.3726,MED,WEBSITE,,,,,,MED,,,,,,,,,,,,,1,090,090,09,2,-2.0,4,1,4,-0.54495912806539,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,0,,,,,,,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,20240516,https://www.bostonglobe.com/2024/05/16/nation/senior-care-referral-site-place-mom-stays-mum-neglect/
1176191480,20240509,202405,2024,2024.3534,LEG,HOUSE SPEAKER,,,,,,LEG,,,USA,LOUISIANA,USA,,,,,,,,0,172,172,17,4,-5.0,6,1,6,-1.70068027210884,2,"North Dakota, United States",US,USND,47.5362,-99.793,ND,2,"North Dakota, United States",US,USND,47.5362,-99.793,ND,2,"North Dakota, United States",US,USND,47.5362,-99.793,ND,20240516,https://www.yahoo.com/news/u-house-panel-debates-voting-202711874.html
1176196004,20240516,202405,2024,2024.3726,UKR,UKRAINE,UKR,,,,,,,,UKRGOV,UKRAINIAN,UKR,,,,,GOV,,,0,010,010,01,1,0.0,2,2,2,-2.1217730233904,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Taipei, T'ai-pei, Taiwan",TW,TW03,25.0478,121.532,-2637882,4,"Taipei, T'ai-pei, Taiwan",TW,TW03,25.0478,121.532,-2637882,20240516,https://www.oskaloosa.com/news/national_news/china-and-russia-reaffirm-their-close-ties-as-moscow-presses-its-offensive-in-ukraine/article_2094d5c1-9340-5f0e-becb-ab14111331ef.html
1176206466,20240516,202405,2024,2024.3726,AFR,AFRICA,AFR,,,,,,,,RUS,URALS,RUS,,,,,,,,1,043,043,04,1,2.8,4,1,4,-1.28865979381443,1,India,IN,IN,20,77,IN,1,India,IN,IN,20,77,IN,1,India,IN,IN,20,77,IN,20240516,https://www.hellenicshippingnews.com/some-urals-flows-to-asia-diverted-via-africa-india-remains-top-destination/
1176209405,20240516,202405,2024,2024.3726,USAGOVELI,BARACK OBAMA,USA,,,,,GOV,ELI,,,,,,,,,,,,0,112,112,11,3,-2.0,6,1,6,-4.23529411764706,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,0,,,,,,,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20240516,https://nypost.com/2024/05/16/us-news/biden-speeds-up-asylum-process-for-migrants-headed-to-nyc-la-chicago-atlanta-boston/
1176213825,20240516,202405,2024,2024.3726,CAN,TORONTO,CAN,,,,,,,,BUS,CORPORATION,,,,,,BUS,,,1,045,045,04,1,5.0,3,1,3,0.0590318772136902,1,United States,US,US,39.828175,-98.5795,US,1,United States,US,US,39.828175,-98.5795,US,1,United States,US,US,39.828175,-98.5795,US,20240516,https://www.finanznachrichten.de/nachrichten-2024-05/62258562-1319472-b-c-ltd-131-announces-closing-of-private-placement-of-8-144-199-subscription-receipts-in-syntheia-296.htm
1176230973,20240517,202405,2024,2024.3753,MED,CORRESPONDENT,,,,,,MED,,,,,,,,,,,,,1,040,040,04,1,1.0,32,4,32,-2.51002708580553,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,0,,,,,,,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20240517,https://redstate.com/wardclark/2024/05/16/scripps-trump-willing-to-include-rfk-jr-in-presidential-debate-n2174295
1176235254,20240517,202405,2024,2024.3753,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,120,120,12,3,-4.0,8,1,8,-6.44028103044496,3,"Cook County, Illinois, United States",US,USIL,41.8334,-87.8501,1784766,0,,,,,,,3,"Cook County, Illinois, United States",US,USIL,41.8334,-87.8501,1784766,20240517,https://chicago.suntimes.com/police-reform/2024/05/16/prosecutors-reject-drug-gun-charges-routine-traffic-stops-states-attorney-kim-foxx
1176252504,20240517,202405,2024,2024.3753,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,1,090,090,09,2,-2.0,80,2,20,0.610458520238075,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,0,,,,,,,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20240517,http://www.businessghana.com/site/news/technology/306933/Google-Finally-Feels-Like-a-Search-Company-Again-
1176303409,20240517,202405,2024,2024.3753,JUD,JUDGE,,,,,,JUD,,,,,,,,,,,,,1,014,014,01,1,0.0,10,1,10,1.9774011299435,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,0,,,,,,,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,20240517,https://www.moneycontrol.com/news/business/relief-for-spicejet-delhi-hc-sets-aside-order-upholding-validity-of-arbitral-award-in-favour-of-kalanithi-maran-12725121.html
1176303535,20240517,202405,2024,2024.3753,NGA,NIGERIA,NGA,,,,,,,,SEN,SENEGAL,SEN,,,,,,,,1,020,020,02,1,3.0,4,1,4,0.24752475247525,4,"Tinubu, Lagos, Nigeria",NI,NI05,6.51667,3.36667,-2027738,4,"Tinubu, Lagos, Nigeria",NI,NI05,6.51667,3.36667,-2027738,4,"Tinubu, Lagos, Nigeria",NI,NI05,6.51667,3.36667,-2027738,20240517,https://dailytrust.com/tinubu-asks-senegals-faye-to-prevail-on-niger-mali-to-return-to-ecowas/
1176334845,20240517,202405,2024,2024.3753,LEG,CONGRESS,,,,,,LEG,,,,,,,,,,,,,1,071,071,07,2,7.4,5,1,5,1.07142857142857,3,"Manhattan, New York, United States",US,USNY,40.7834,-73.9662,971945,0,,,,,,,3,"Manhattan, New York, United States",US,USNY,40.7834,-73.9662,971945,20240517,https://www.washingtontimes.com/news/2024/may/17/justices-clarence-thomas-and-samuel-alito-typicall/
1176348453,20240517,202405,2024,2024.3753,GBR,UNITED KINGDOM,GBR,,,,,,,,ISRGOV,ISRAEL,ISR,,,,,GOV,,,1,010,010,01,1,0.0,4,1,4,-2.7027027027027,4,"Braintree, Essex, United Kingdom",UK,UKE4,51.8833,0.566667,-2590656,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,20240517,https://www.braintreeandwithamtimes.co.uk/news/national/24327632.harris-expresses-deep-concern-israeli-president/
1176354187,20240517,202405,2024,2024.3753,BUS,BANK,,,,,,BUS,,,,,,,,,,,,,0,110,110,11,3,-2.0,10,1,10,1.64670658682634,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,0,,,,,,,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,20240517,https://jewishbusinessnews.com/2024/05/17/israel-high-tech-scene-may-4-may-17/
1176380145,20240517,202405,2024,2024.3753,PAK,ISLAMABAD,PAK,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,0,173,173,17,4,-5.0,4,2,4,-0.29278545612484,4,"Islamabad, Islamabad, Pakistan",PK,PK08,33.7,73.1667,-2762812,4,"Islamabad, Islamabad, Pakistan",PK,PK08,33.7,73.1667,-2762812,4,"Islamabad, Islamabad, Pakistan",PK,PK08,33.7,73.1667,-2762812,20240517,https://www.urdupoint.com/en/pakistan/malala-fund-welcomes-pakistans-new-plan-to-1826007.html
1176396545,20240517,202405,2024,2024.3753,JPN,JAPAN,JPN,,,,,,,,,,,,,,,,,,0,084,084,08,2,7.0,4,1,4,-2.75482093663912,4,"Umehara, Hiroshima, Japan",JA,JA11,34.2833,132.267,-247341,0,,,,,,,4,"Umehara, Hiroshima, Japan",JA,JA11,34.2833,132.267,-247341,20240517,https://collider.com/suicide-squad-isekai-trailer-joker/
1176419129,20240517,202405,2024,2024.3753,NGA,NIGERIA,NGA,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,1,057,057,05,1,8.0,8,1,8,-1.36986301369863,4,"Enugu, Enugu, Nigeria",NI,NI47,6.4402,7.4943,-2006530,4,"Enugu, Enugu, Nigeria",NI,NI47,6.4402,7.4943,-2006530,4,"Enugu, Enugu, Nigeria",NI,NI47,6.4402,7.4943,-2006530,20240517,https://sunnewsonline.com/no-fraud-in-our-deal-with-enugu-govt-diamond-stripes-2/
1176502233,20240518,202405,2024,2024.3781,EDU,SCHOOL,,,,,,EDU,,,GOV,GOVERNMENT,,,,,,GOV,,,0,043,043,04,1,2.8,10,2,10,0.73859548888025,4,"Ottawa, Ontario, Canada",CA,CA08,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,45.4167,-75.7,-570760,20240518,https://www.niagarafallsreview.ca/business/real-estate/how-to-solve-a-housing-crisis-three-solutions-to-help-get-torontos-crazy-housing-market/article_ab0157d9-fd50-5a55-8d95-c135782578dc.html
1176512296,20240518,202405,2024,2024.3781,,,,,,,,,,,GOV,KING,,,,,,GOV,,,1,190,190,19,4,-10.0,9,2,9,-3.34745192954148,0,,,,,,,4,"Sussex, East Sussex, United Kingdom",UK,UKE2,50.9167,-0.083333,-2609142,4,"Sussex, East Sussex, United Kingdom",UK,UKE2,50.9167,-0.083333,-2609142,20240518,https://www.thenews.com.pk/latest/1190476-defiant-prince-harry-unfazed-by-king-charles-furious-warnings
1176527006,20240518,202405,2024,2024.3781,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,043,043,04,1,2.8,1,1,1,-2.39043824701195,3,"Euclid, Ohio, United States",US,USOH,41.5931,-81.5268,1072210,0,,,,,,,2,"Ohio, United States",US,USOH,40.3736,-82.7755,OH,20240518,https://www.wtol.com/article/news/local/euclid-police-officer-jacob-derbin-funeral-arrangements/95-9403b10b-9b94-4e23-a721-d36aad76f2b1
1176528311,20240518,202405,2024,2024.3781,IND,NEW DELHI,IND,,,,,,,,,,,,,,,,,,1,051,051,05,1,3.4,12,3,12,4.76053217578915,4,"New Delhi, Delhi, India",IN,IN07,28.6,77.2,-2106102,0,,,,,,,4,"New Delhi, Delhi, India",IN,IN07,28.6,77.2,-2106102,20240518,https://indiaeducationdiary.in/ministry-of-ports-shipping-and-waterways-celebrates-international-women-in-maritime-day/
1176566604,20240518,202405,2024,2024.3781,COP,POLICE OFFICER,,,,,,COP,,,,,,,,,,,,,0,180,180,18,4,-9.0,5,1,5,-8.28729281767953,3,"Bedford Park, New York, United States",US,USNY,40.8701,-73.8857,943492,0,,,,,,,3,"Bedford Park, New York, United States",US,USNY,40.8701,-73.8857,943492,20240518,https://nypost.com/2024/05/18/us-news/violent-maniac-who-punched-cops-freed-by-judge/
1176575184,20240519,202405,2024,2024.3808,ISR,ISRAEL,ISR,,,,,,,,,,,,,,,,,,0,073,073,07,2,7.4,12,6,12,-7.24554132422307,4,"Balah, West Bank (general), West Bank",WE,WE00,32.3339,35.1116,-793706,0,,,,,,,4,"Balah, West Bank (general), West Bank",WE,WE00,32.3339,35.1116,-793706,20240519,https://www.chicagotribune.com/2024/05/18/israel-war-cabinet-member-resignation/
1176595890,20240519,202405,2024,2024.3808,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,1,043,043,04,1,2.8,144,13,119,-7.9539223082516,4,"Anantnag, Jammu and Kashmir, India",IN,IN12,33.7333,75.15,-2088837,0,,,,,,,4,"Anantnag, Jammu and Kashmir, India",IN,IN12,33.7333,75.15,-2088837,20240519,https://www.siasat.com/jk-terrorists-kill-ex-sarpanch-injured-tourist-couple-in-anantnag-3028586/
1176609141,20240519,202405,2024,2024.3808,COP,POLICE,,,,,,COP,,,NGOHRIHRW,HUMAN RIGHTS WATCH,,HRW,,,,NGO,HRI,,1,010,010,01,1,0.0,2,1,2,-3.73831775700934,4,"Tunis, (TS26), Tunisia",TS,TS26,36.8028,10.1797,-731701,4,"Tunis, (TS26), Tunisia",TS,TS26,36.8028,10.1797,-731701,4,"Tunis, (TS26), Tunisia",TS,TS26,36.8028,10.1797,-731701,20240519,https://www.stabroeknews.com/2024/05/19/news/world/tunisian-rights-groups-say-freedoms-threatened-under-saieds-rule-2/
1176642510,20240519,202405,2024,2024.3808,EDU,SCHOLAR,,,,,,EDU,,,CVL,POPULATION,,,,,,CVL,,,1,071,071,07,2,7.4,10,1,10,-1.01214574898786,4,"Lingnan, Guangdong, China",CH,CH30,22.4285,112.857,10317483,4,"Lingnan, Guangdong, China",CH,CH30,22.4285,112.857,10317483,4,"Lingnan, Guangdong, China",CH,CH30,22.4285,112.857,10317483,20240519,https://www.scmp.com/news/hong-kong/education/article/3263271/academics-hong-kong-outnumbered-mainland-chinese-foreigners-first-time-local-universities
1176666445,20240519,202405,2024,2024.3808,ELI,RETIRED,,,,,,ELI,,,GBR,UNITED KINGDOM,GBR,,,,,,,,0,043,043,04,1,2.8,30,15,30,0.104727802845073,1,United Kingdom,UK,UK,54,-4,UK,1,United Kingdom,UK,UK,54,-4,UK,1,United Kingdom,UK,UK,54,-4,UK,20240519,https://www.thechronicle-online.com:443/news/local-news/sarnias-froome-talfourd-cottage-considered-for-heritage-designation
1176674145,20240519,202405,2024,2024.3808,IND,RAJASTHAN,IND,,,,,,,,,,,,,,,,,,1,190,190,19,4,-10.0,10,2,10,-3.6096652076186,4,"Guwahati, Assam, India",IN,IN03,26.1833,91.7333,-2096059,0,,,,,,,4,"Guwahati, Assam, India",IN,IN03,26.1833,91.7333,-2096059,20240519,https://www.sakshipost.com/news/ipl-2024-rajasthan-royals-kolkata-knight-riders-clash-abandoned-rr-take-rcb-eliminator-299526
1176712297,20240520,202405,2024,2024.3836,,,,,,,,,,,USA,HOUSTON,USA,,,,,,,,0,043,043,04,1,2.8,1,1,1,0.58479532163743,0,,,,,,,3,"Brooklyn, Utah, United States",US,USUT,40.7483,-111.904,1451665,3,"Brooklyn, Utah, United States",US,USUT,40.7483,-111.904,1451665,20240520,https://www.forbes.com/sites/rahathuq/2024/05/19/could-the-houston-rockets-pursue-cavs-guard-donovan-mitchell/
1176727786,20240520,202405,2024,2024.3836,TON,TONGA,TON,,,,,,,,NZL,NEW ZEALAND,NZL,,,,,,,,0,061,061,06,2,6.4,8,1,8,-0.23041474654377,4,"Fuaamotu, Tongatapu, Tonga",TN,TN02,-21.25,-175.133,-2778059,4,"Fuaamotu, Tongatapu, Tonga",TN,TN02,-21.25,-175.133,-2778059,4,"Fuaamotu, Tongatapu, Tonga",TN,TN02,-21.25,-175.133,-2778059,20240520,https://matangitonga.to/2024/05/20/exporters-benefit-improved-fumigation-services-tonga
1176742622,20240520,202405,2024,2024.3836,GOV,PRINCE,,,,,,GOV,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,112,112,11,3,-2.0,2,1,2,1.72117039586919,1,United States,US,US,39.828175,-98.5795,US,1,United States,US,US,39.828175,-98.5795,US,1,United States,US,US,39.828175,-98.5795,US,20240520,https://www.express.co.uk/news/royal/1901166/prince-harry-miss-archies-godfathers-wedding
1176746516,20240520,202405,2024,2024.3836,ZAF,KIMBERLEY,ZAF,,,,,,,,AUS,AUSTRALIAN,AUS,,,,,,,,0,010,010,01,1,0.0,1,1,1,-1.82394924662966,5,"Northern Territory, Northern Territory, Australia",AS,AS03,-20,134,-1592100,5,"Northern Territory, Northern Territory, Australia",AS,AS03,-20,134,-1592100,4,"Rockhampton, Queensland, Australia",AS,AS04,-23.3803,150.506,-1597814,20240520,https://www.beefcentral.com/processing/administrator-sale-of-kimberley-meat-co-another-sad-chapter-in-northern-processing-attempts/
1176768415,20240520,202405,2024,2024.3836,CHNCOP,CHINA,CHN,,,,,COP,,,CHN,CHINESE,CHN,,,,,,,,0,0841,084,08,2,7.0,4,1,4,-2.71062271062271,4,"Tiananmen, Beijing, China",CH,CH22,39.9072,116.391,-1928471,4,"Tiananmen, Beijing, China",CH,CH22,39.9072,116.391,-1928471,4,"Tiananmen, Beijing, China",CH,CH22,39.9072,116.391,-1928471,20240520,https://www.globalsecurity.org/wmd/library/news/taiwan/2024/taiwan-240519-rfa01.htm
1176770081,20240520,202405,2024,2024.3836,VNM,VIETNAM,VNM,,,,,,,,BUS,BUSINESS LEADER,,,,,,BUS,,,1,173,173,17,4,-5.0,3,2,3,-1.36661605125737,4,"Van Thuong, Ngh? An, Vietnam, Republic Of",VM,VM58,19.15,105.733,-3735428,4,"Van Thuong, Ngh? An, Vietnam, Republic Of",VM,VM58,19.15,105.733,-3735428,4,"Van Thuong, Ngh? An, Vietnam, Republic Of",VM,VM58,19.15,105.733,-3735428,20240520,https://www.hindustantimes.com/world-news/vietnam-votes-in-new-national-assembly-head-101716196237228.html
